Cruise,Station,Type,yyyy-mm-ddThh:mm,Latitude [degrees_north],Longitude [degrees_east],Bot. Depth [m],PRES [db],TEMP [deg C],PSAL [psu]
74SC,4996,B,1999-12-18T01:02,66.8128,-003.8543,3521,4,3.81,34.944
74SC,4997,B,1999-12-18T01:04,66.8135,-003.8535,3336,4,3.81,34.945
74SC,4998,B,1999-12-18T01:06,66.8142,-003.8532,3530,4,3.80,34.944
74SC,4999,B,1999-12-18T01:08,66.8155,-003.8533,3513,4,3.81,34.943
74SC,5000,B,1999-12-18T01:10,66.8162,-003.8533,3529,4,3.81,34.944
74SC,5001,B,1999-12-18T01:12,66.8168,-003.8538,3676,4,3.80,34.943
74SC,5002,B,1999-12-18T01:14,66.8177,-003.8547,,4,3.80,34.944
74SC,5003,B,1999-12-18T01:16,66.8183,-003.8548,,4,3.80,34.943
74SC,5004,B,1999-12-18T01:18,66.8190,-003.8557,3753,4,3.80,34.941
74SC,5005,B,1999-12-18T01:20,66.8198,-003.8563,3519,4,3.80,34.942
74SC,5006,B,1999-12-18T01:22,66.8203,-003.8573,,4,3.80,34.942
74SC,5007,B,1999-12-18T01:24,66.8210,-003.8580,3504,4,3.80,34.942
74SC,5008,B,1999-12-18T01:26,66.8215,-003.8572,,4,3.80,34.942
74SC,5009,B,1999-12-18T01:28,66.8218,-003.8573,,4,3.79,34.942
74SC,5010,B,1999-12-18T01:30,66.8227,-003.8583,3487,4,3.79,34.942
74SC,5011,B,1999-12-18T01:32,66.8233,-003.8593,3516,4,3.79,34.941
74SC,5012,B,1999-12-18T01:34,66.8242,-003.8600,3516,4,3.79,34.940
74SC,5013,B,1999-12-18T01:36,66.8245,-003.8607,3404,4,3.79,34.941
74SC,5014,B,1999-12-18T01:38,66.8253,-003.8615,3517,4,3.79,34.941
74SC,5015,B,1999-12-18T01:40,66.8260,-003.8610,,4,3.79,34.940
74SC,5016,B,1999-12-18T01:42,66.8265,-003.8623,3523,4,3.78,34.938
74SC,5017,B,1999-12-18T01:44,66.8273,-003.8625,3526,4,3.78,34.940
74SC,5018,B,1999-12-18T01:46,66.8280,-003.8625,3527,4,3.78,34.940
74SC,5019,B,1999-12-18T01:48,66.8285,-003.8625,3531,4,3.78,34.941
74SC,5020,B,1999-12-18T01:50,66.8290,-003.8622,3370,4,3.77,34.938
74SC,5021,B,1999-12-18T01:52,66.8297,-003.8625,3537,4,3.76,34.938
74SC,5022,B,1999-12-18T01:54,66.8298,-003.8623,,4,3.76,34.938
74SC,5023,B,1999-12-18T01:56,66.8302,-003.8612,,4,3.75,34.938
74SC,5024,B,1999-12-18T01:58,66.8303,-003.8590,,4,3.75,34.938
74SC,5025,B,1999-12-18T02:00,66.8308,-003.8568,,4,3.75,34.940
74SC,5026,B,1999-12-18T02:02,66.8312,-003.8552,,4,3.75,34.940
74SC,5027,B,1999-12-18T02:04,66.8317,-003.8543,3556,4,3.75,34.938
74SC,5028,B,1999-12-18T02:06,66.8318,-003.8538,3703,4,3.75,34.938
74SC,5029,B,1999-12-18T02:08,66.8322,-003.8535,,4,3.75,34.938
74SC,5030,B,1999-12-18T02:10,66.8325,-003.8513,3301,4,3.75,34.938
74SC,5031,B,1999-12-18T02:12,66.8330,-003.8497,3569,4,3.75,34.940
74SC,5032,B,1999-12-18T02:14,66.8338,-003.8477,,4,3.75,34.938
74SC,5033,B,1999-12-18T02:16,66.8347,-003.8462,3572,4,3.75,34.941
74SC,5034,B,1999-12-18T02:18,66.8353,-003.8450,3577,4,3.75,34.940
74SC,5035,B,1999-12-18T02:20,66.8358,-003.8432,3582,4,3.75,34.938
74SC,5036,B,1999-12-18T02:22,66.8367,-003.8418,3585,4,3.76,34.940
74SC,5037,B,1999-12-18T02:24,66.8373,-003.8408,,4,3.76,34.940
74SC,5038,B,1999-12-18T02:26,66.8380,-003.8385,3660,4,3.76,34.940
74SC,5039,B,1999-12-18T02:28,66.8385,-003.8365,3607,4,3.76,34.940
74SC,5040,B,1999-12-18T02:30,66.8390,-003.8345,,4,3.77,34.941
74SC,5041,B,1999-12-18T02:32,66.8397,-003.8322,3643,4,3.77,34.941
74SC,5042,B,1999-12-18T02:34,66.8403,-003.8297,,4,3.77,34.941
74SC,5043,B,1999-12-18T02:36,66.8405,-003.8268,,4,3.77,34.941
74SC,5044,B,1999-12-18T02:38,66.8412,-003.8243,3715,4,3.78,34.942
74SC,5045,B,1999-12-18T02:40,66.8417,-003.8223,3635,4,3.78,34.942
74SC,5046,B,1999-12-18T02:42,66.8422,-003.8203,3643,4,3.78,34.946
74SC,5047,B,1999-12-18T02:44,66.8427,-003.8187,3672,4,3.78,34.946
74SC,5048,B,1999-12-18T02:46,66.8432,-003.8165,,4,3.79,34.947
74SC,5049,B,1999-12-18T02:48,66.8440,-003.8147,3529,4,3.79,34.948
74SC,5050,B,1999-12-18T02:50,66.8445,-003.8125,3414,4,3.79,34.948
74SC,5051,B,1999-12-18T02:52,66.8453,-003.8103,3663,4,3.79,34.948
74SC,5052,B,1999-12-18T02:54,66.8457,-003.8077,,4,3.79,34.948
74SC,5053,B,1999-12-18T02:56,66.8463,-003.8060,,4,3.79,34.949
74SC,5054,B,1999-12-18T02:58,66.8470,-003.8035,3703,4,3.79,34.949
74SC,5055,B,1999-12-18T03:00,66.8477,-003.8015,3730,4,3.79,34.949
74SC,5056,B,1999-12-18T03:02,66.8483,-003.7995,,4,3.79,34.949
74SC,5057,B,1999-12-18T03:04,66.8490,-003.7973,3721,4,3.78,34.951
74SC,5058,B,1999-12-18T03:06,66.8498,-003.7953,,4,3.78,34.949
74SC,5059,B,1999-12-18T03:08,66.8503,-003.7927,3731,4,3.77,34.948
74SC,5060,B,1999-12-18T03:10,66.8512,-003.7910,3738,4,3.77,34.948
74SC,5061,B,1999-12-18T03:12,66.8518,-003.7892,,4,3.76,34.947
74SC,5062,B,1999-12-18T03:14,66.8523,-003.7872,3739,4,3.75,34.947
74SC,5063,B,1999-12-18T03:16,66.8532,-003.7848,3668,4,3.73,34.946
74SC,5064,B,1999-12-18T03:18,66.8542,-003.7833,3713,4,3.72,34.945
74SC,5065,B,1999-12-18T03:20,66.8552,-003.7813,,4,3.72,34.945
74SC,5066,B,1999-12-18T03:22,66.8557,-003.7790,3024,4,3.72,34.945
74SC,5067,B,1999-12-18T03:24,66.8560,-003.7768,,4,3.72,34.945
74SC,5068,B,1999-12-18T03:26,66.8567,-003.7747,,4,3.72,34.944
74SC,5069,B,1999-12-18T03:28,66.8575,-003.7727,,4,3.71,34.944
74SC,5070,B,1999-12-18T03:30,66.8585,-003.7710,3753,4,3.71,34.944
74SC,5071,B,1999-12-18T03:32,66.8595,-003.7695,3760,4,3.71,34.945
74SC,5072,B,1999-12-18T03:34,66.8598,-003.7675,,4,3.71,34.944
74SC,5073,B,1999-12-18T03:36,66.8607,-003.7657,3760,4,3.71,34.945
74SC,5074,B,1999-12-18T03:38,66.8610,-003.7640,3754,4,3.71,34.944
74SC,5075,B,1999-12-18T03:40,66.8617,-003.7623,3698,4,3.71,34.944
74SC,5076,B,1999-12-18T03:42,66.8627,-003.7612,3779,4,3.71,34.944
74SC,5077,B,1999-12-18T03:44,66.8635,-003.7590,3773,4,3.70,34.944
74SC,5078,B,1999-12-18T03:46,66.8637,-003.7563,3379,4,3.70,34.944
74SC,5079,B,1999-12-18T03:48,66.8645,-003.7543,3781,4,3.70,34.943
74SC,5080,B,1999-12-18T03:50,66.8652,-003.7530,3719,4,3.70,34.944
74SC,5081,B,1999-12-18T03:52,66.8658,-003.7520,,4,3.70,34.943
74SC,5082,B,1999-12-18T03:54,66.8663,-003.7498,3219,4,3.70,34.943
74SC,5083,B,1999-12-18T03:56,66.8670,-003.7480,3792,4,3.70,34.943
74SC,5084,B,1999-12-18T03:58,66.8675,-003.7458,,4,3.70,34.943
74SC,5085,B,1999-12-18T04:00,66.8678,-003.7433,,4,3.70,34.943
74SC,5086,B,1999-12-18T04:02,66.8682,-003.7408,,4,3.70,34.944
74SC,5087,B,1999-12-18T04:04,66.8687,-003.7385,,4,3.71,34.943
74SC,5088,B,1999-12-18T04:06,66.8695,-003.7367,,4,3.70,34.944
74SC,5089,B,1999-12-18T04:08,66.8702,-003.7338,,4,3.71,34.944
74SC,5090,B,1999-12-18T04:10,66.8705,-003.7317,2828,4,3.70,34.943
74SC,5091,B,1999-12-18T04:12,66.8713,-003.7295,,4,3.71,34.943
74SC,5092,B,1999-12-18T04:14,66.8720,-003.7272,,4,3.71,34.944
74SC,5093,B,1999-12-18T04:16,66.8727,-003.7250,,4,3.71,34.944
74SC,5094,B,1999-12-18T04:18,66.8732,-003.7230,,4,3.71,34.945
74SC,5095,B,1999-12-18T04:20,66.8738,-003.7213,,4,3.72,34.944
74SC,5096,B,1999-12-18T04:22,66.8747,-003.7193,3553,4,3.72,34.944
74SC,5097,B,1999-12-18T04:24,66.8755,-003.7170,,4,3.72,34.945
74SC,5098,B,1999-12-18T04:26,66.8757,-003.7147,,4,3.73,34.945
74SC,5099,B,1999-12-18T04:28,66.8763,-003.7122,,4,3.73,34.945
74SC,5100,B,1999-12-18T04:30,66.8768,-003.7105,,4,3.73,34.945
74SC,5101,B,1999-12-18T04:32,66.8772,-003.7095,,4,3.73,34.945
74SC,5102,B,1999-12-18T04:34,66.8782,-003.7083,,4,3.73,34.945
74SC,5103,B,1999-12-18T04:36,66.8788,-003.7065,,4,3.73,34.945
74SC,5104,B,1999-12-18T04:38,66.8797,-003.7053,,4,3.73,34.945
74SC,5105,B,1999-12-18T04:40,66.8805,-003.7042,,4,3.73,34.944
74SC,5106,B,1999-12-18T04:42,66.8807,-003.7027,,4,3.73,34.945
74SC,5107,B,1999-12-18T04:44,66.8817,-003.7012,,4,3.73,34.945
74SC,5108,B,1999-12-18T04:46,66.8822,-003.6995,,4,3.73,34.946
74SC,5109,B,1999-12-18T04:48,66.8827,-003.6985,,4,3.73,34.945
74SC,5110,B,1999-12-18T04:50,66.8830,-003.6967,,4,3.73,34.945
74SC,5111,B,1999-12-18T04:52,66.8835,-003.6953,,4,3.73,34.945
74SC,5112,B,1999-12-18T04:54,66.8840,-003.6938,,4,3.72,34.945
74SC,5113,B,1999-12-18T04:56,66.8845,-003.6922,,4,3.72,34.946
74SC,5114,B,1999-12-18T04:58,66.8848,-003.6905,,4,3.73,34.945
74SC,5115,B,1999-12-18T05:00,66.8853,-003.6890,,4,3.72,34.945
74SC,5116,B,1999-12-18T05:02,66.8858,-003.6875,,4,3.72,34.944
74SC,5117,B,1999-12-18T05:04,66.8865,-003.6857,,4,3.71,34.944
74SC,5118,B,1999-12-18T05:06,66.8868,-003.6838,,4,3.71,34.944
74SC,5119,B,1999-12-18T05:08,66.8877,-003.6827,,4,3.70,34.945
74SC,5120,B,1999-12-18T05:10,66.8877,-003.6810,,4,3.71,34.943
74SC,5121,B,1999-12-18T05:12,66.8880,-003.6790,,4,3.70,34.944
74SC,5122,B,1999-12-18T05:14,66.8887,-003.6773,,4,3.69,34.944
74SC,5123,B,1999-12-18T05:16,66.8890,-003.6760,,4,3.69,34.944
74SC,5124,B,1999-12-18T05:18,66.8895,-003.6738,,4,3.68,34.943
74SC,5125,B,1999-12-18T05:20,66.8903,-003.6717,3751,4,3.67,34.943
74SC,5126,B,1999-12-18T05:22,66.8908,-003.6698,3555,4,3.67,34.943
74SC,5127,B,1999-12-18T05:24,66.8915,-003.6680,,4,3.66,34.942
74SC,5128,B,1999-12-18T05:26,66.8917,-003.6653,,4,3.64,34.942
74SC,5129,B,1999-12-18T05:28,66.8923,-003.6623,,4,3.63,34.941
74SC,5130,B,1999-12-18T05:30,66.8928,-003.6603,,4,3.62,34.940
74SC,5131,B,1999-12-18T05:32,66.8937,-003.6585,,4,3.61,34.940
74SC,5132,B,1999-12-18T05:34,66.8940,-003.6562,,4,3.60,34.940
74SC,5133,B,1999-12-18T05:36,66.8947,-003.6542,,4,3.58,34.940
74SC,5134,B,1999-12-18T05:38,66.8955,-003.6525,,4,3.56,34.937
74SC,5135,B,1999-12-18T05:40,66.8957,-003.6502,,4,3.53,34.936
74SC,5136,B,1999-12-18T05:42,66.8957,-003.6477,,4,3.50,34.935
74SC,5137,B,1999-12-18T05:44,66.8962,-003.6452,,4,3.48,34.934
74SC,5138,B,1999-12-18T05:46,66.8967,-003.6433,,4,3.47,34.934
74SC,5139,B,1999-12-18T05:48,66.8972,-003.6417,,4,3.46,34.934
74SC,5140,B,1999-12-18T05:50,66.8980,-003.6402,,4,3.44,34.934
74SC,5141,B,1999-12-18T05:52,66.8985,-003.6377,,4,3.44,34.933
74SC,5142,B,1999-12-18T05:54,66.8990,-003.6358,,4,3.43,34.933
74SC,5143,B,1999-12-18T05:56,66.8998,-003.6338,,4,3.43,34.933
74SC,5144,B,1999-12-18T05:58,66.9003,-003.6323,,4,3.43,34.933
74SC,5145,B,1999-12-18T06:00,66.9012,-003.6308,,4,3.42,34.932
74SC,5146,B,1999-12-18T06:02,66.9020,-003.6295,,4,3.43,34.933
74SC,5147,B,1999-12-18T06:04,66.9027,-003.6277,,4,3.43,34.932
74SC,5148,B,1999-12-18T06:06,66.9037,-003.6267,,4,3.43,34.933
74SC,5149,B,1999-12-18T06:08,66.9040,-003.6253,,4,3.43,34.932
74SC,5150,B,1999-12-18T06:10,66.9048,-003.6238,,4,3.43,34.933
74SC,5151,B,1999-12-18T06:12,66.9057,-003.6227,,4,3.44,34.934
74SC,5152,B,1999-12-18T06:14,66.9060,-003.6210,,4,3.44,34.933
74SC,5153,B,1999-12-18T06:16,66.9065,-003.6188,,4,3.44,34.932
74SC,5154,B,1999-12-18T06:18,66.9067,-003.6163,,4,3.45,34.932
74SC,5155,B,1999-12-18T06:20,66.9070,-003.6138,,4,3.46,34.933
74SC,5156,B,1999-12-18T06:22,66.9077,-003.6123,,4,3.46,34.933
74SC,5157,B,1999-12-18T06:24,66.9082,-003.6105,,4,3.47,34.933
74SC,5158,B,1999-12-18T06:26,66.9087,-003.6093,,4,3.47,34.933
74SC,5159,B,1999-12-18T06:28,66.9093,-003.6073,,4,3.48,34.933
74SC,5160,B,1999-12-18T06:30,66.9097,-003.6057,,4,3.49,34.933
74SC,5161,B,1999-12-18T06:32,66.9105,-003.6043,,4,3.49,34.933
74SC,5162,B,1999-12-18T06:34,66.9110,-003.6023,,4,3.49,34.933
74SC,5163,B,1999-12-18T06:36,66.9115,-003.6007,,4,3.50,34.933
74SC,5164,B,1999-12-18T06:38,66.9120,-003.5987,3559,4,3.51,34.932
74SC,5165,B,1999-12-18T06:40,66.9127,-003.5978,,4,3.51,34.933
74SC,5166,B,1999-12-18T06:42,66.9137,-003.5967,,4,3.53,34.933
74SC,5167,B,1999-12-18T06:44,66.9143,-003.5952,,4,3.53,34.933
74SC,5168,B,1999-12-18T06:46,66.9148,-003.5940,,4,3.53,34.933
74SC,5169,B,1999-12-18T06:48,66.9153,-003.5918,,4,3.54,34.934
74SC,5170,B,1999-12-18T06:50,66.9157,-003.5903,,4,3.54,34.933
74SC,5171,B,1999-12-18T06:52,66.9160,-003.5887,,4,3.54,34.933
74SC,5172,B,1999-12-18T06:54,66.9167,-003.5867,,4,3.54,34.934
74SC,5173,B,1999-12-18T06:56,66.9170,-003.5850,3533,4,3.55,34.934
74SC,5174,B,1999-12-18T06:58,66.9177,-003.5832,,4,3.55,34.934
74SC,5175,B,1999-12-18T07:00,66.9185,-003.5820,3775,4,3.55,34.934
74SC,5176,B,1999-12-18T07:02,66.9192,-003.5807,3648,4,3.56,34.934
74SC,5177,B,1999-12-18T07:04,66.9202,-003.5790,3669,4,3.56,34.934
74SC,5178,B,1999-12-18T07:06,66.9212,-003.5778,,4,3.57,34.934
74SC,5179,B,1999-12-18T07:08,66.9220,-003.5765,3624,4,3.57,34.934
74SC,5180,B,1999-12-18T07:10,66.9227,-003.5753,3591,4,3.57,34.935
74SC,5181,B,1999-12-18T07:12,66.9233,-003.5742,3564,4,3.58,34.935
74SC,5182,B,1999-12-18T07:14,66.9242,-003.5725,,4,3.58,34.936
74SC,5183,B,1999-12-18T07:16,66.9250,-003.5715,3512,4,3.58,34.936
74SC,5184,B,1999-12-18T07:18,66.9257,-003.5698,,4,3.59,34.935
74SC,5185,B,1999-12-18T07:20,66.9258,-003.5683,,4,3.59,34.935
74SC,5186,B,1999-12-18T07:22,66.9260,-003.5660,,4,3.59,34.936
74SC,5187,B,1999-12-18T07:24,66.9267,-003.5650,,4,3.60,34.936
74SC,5188,B,1999-12-18T07:26,66.9272,-003.5628,,4,3.60,34.937
74SC,5189,B,1999-12-18T07:28,66.9278,-003.5618,3338,4,3.61,34.938
74SC,5190,B,1999-12-18T07:30,66.9283,-003.5605,3561,4,3.61,34.937
74SC,5191,B,1999-12-18T07:32,66.9290,-003.5600,3270,4,3.61,34.938
74SC,5192,B,1999-12-18T07:34,66.9298,-003.5573,3132,4,3.62,34.940
74SC,5193,B,1999-12-18T07:36,66.9303,-003.5555,3218,4,3.62,34.938
74SC,5194,B,1999-12-18T07:38,66.9312,-003.5538,,4,3.62,34.940
74SC,5195,B,1999-12-18T07:40,66.9315,-003.5523,,4,3.62,34.940
74SC,5196,B,1999-12-18T07:42,66.9320,-003.5513,,4,3.62,34.940
74SC,5197,B,1999-12-18T07:44,66.9323,-003.5502,,4,3.63,34.941
74SC,5198,B,1999-12-18T07:46,66.9328,-003.5482,,4,3.63,34.941
74SC,5199,B,1999-12-18T07:48,66.9332,-003.5468,,4,3.63,34.941
74SC,5200,B,1999-12-18T07:50,66.9338,-003.5453,,4,3.64,34.941
74SC,5201,B,1999-12-18T07:52,66.9348,-003.5440,3132,4,3.64,34.941
74SC,5202,B,1999-12-18T07:54,66.9355,-003.5427,,4,3.64,34.942
74SC,5203,B,1999-12-18T07:56,66.9358,-003.5413,3089,4,3.64,34.943
74SC,5204,B,1999-12-18T07:58,66.9363,-003.5395,,4,3.64,34.942
74SC,5205,B,1999-12-18T08:00,66.9370,-003.5377,3160,4,3.65,34.942
74SC,5206,B,1999-12-18T08:02,66.9380,-003.5362,3067,4,3.65,34.942
74SC,5207,B,1999-12-18T08:04,66.9387,-003.5353,3085,4,3.65,34.942
74SC,5208,B,1999-12-18T08:06,66.9393,-003.5338,3214,4,3.65,34.943
74SC,5209,B,1999-12-18T08:08,66.9398,-003.5325,3084,4,3.65,34.943
74SC,5210,B,1999-12-18T08:10,66.9405,-003.5310,3080,4,3.66,34.942
74SC,5211,B,1999-12-18T08:12,66.9410,-003.5292,,4,3.66,34.942
74SC,5212,B,1999-12-18T08:14,66.9413,-003.5270,,4,3.66,34.943
74SC,5213,B,1999-12-18T08:16,66.9420,-003.5253,2971,4,3.66,34.944
74SC,5214,B,1999-12-18T08:18,66.9425,-003.5238,,4,3.66,34.943
74SC,5215,B,1999-12-18T08:20,66.9430,-003.5227,2969,4,3.66,34.944
74SC,5216,B,1999-12-18T08:22,66.9435,-003.5207,,4,3.66,34.944
74SC,5217,B,1999-12-18T08:24,66.9442,-003.5190,,4,3.66,34.943
74SC,5218,B,1999-12-18T08:26,66.9448,-003.5175,3090,4,3.66,34.943
74SC,5219,B,1999-12-18T08:28,66.9455,-003.5163,,4,3.67,34.944
74SC,5220,B,1999-12-18T08:30,66.9462,-003.5152,2957,4,3.67,34.944
74SC,5221,B,1999-12-18T08:32,66.9467,-003.5132,,4,3.66,34.943
74SC,5222,B,1999-12-18T08:34,66.9473,-003.5115,2955,4,3.66,34.942
74SC,5223,B,1999-12-18T08:36,66.9477,-003.5098,,4,3.66,34.942
74SC,5224,B,1999-12-18T08:38,66.9482,-003.5082,,4,3.66,34.943
74SC,5225,B,1999-12-18T08:40,66.9487,-003.5065,3029,4,3.65,34.943
74SC,5226,B,1999-12-18T08:42,66.9488,-003.5048,,4,3.65,34.942
74SC,5227,B,1999-12-18T08:44,66.9493,-003.5027,3032,4,3.64,34.942
74SC,5228,B,1999-12-18T08:46,66.9500,-003.5013,,4,3.64,34.942
74SC,5229,B,1999-12-18T08:48,66.9507,-003.5000,2983,4,3.63,34.941
74SC,5230,B,1999-12-18T08:50,66.9515,-003.4992,2976,4,3.63,34.942
74SC,5231,B,1999-12-18T08:52,66.9522,-003.4982,,4,3.63,34.941
74SC,5232,B,1999-12-18T08:54,66.9525,-003.4968,,4,3.63,34.941
74SC,5233,B,1999-12-18T08:56,66.9533,-003.4957,2965,4,3.62,34.943
74SC,5234,B,1999-12-18T08:58,66.9538,-003.4943,,4,3.62,34.943
74SC,5235,B,1999-12-18T09:00,66.9543,-003.4932,2958,4,3.62,34.942
74SC,5236,B,1999-12-18T09:02,66.9552,-003.4920,2961,4,3.61,34.942
74SC,5237,B,1999-12-18T09:04,66.9560,-003.4907,2897,4,3.60,34.942
74SC,5238,B,1999-12-18T09:06,66.9568,-003.4893,,4,3.59,34.942
74SC,5239,B,1999-12-18T09:08,66.9575,-003.4877,,4,3.58,34.942
74SC,5240,B,1999-12-18T09:10,66.9580,-003.4860,2875,4,3.56,34.938
74SC,5241,B,1999-12-18T09:12,66.9587,-003.4848,,4,3.54,34.936
74SC,5242,B,1999-12-18T09:14,66.9592,-003.4832,,4,3.51,34.936
74SC,5243,B,1999-12-18T09:16,66.9595,-003.4823,,4,3.50,34.940
74SC,5244,B,1999-12-18T09:18,66.9597,-003.4828,,4,3.48,34.942
74SC,5245,B,1999-12-18T09:20,66.9547,-003.4840,3100,4,3.47,34.941
74SC,5246,B,1999-12-18T09:22,66.9492,-003.4860,3119,4,3.47,34.941
74SC,5247,B,1999-12-18T09:24,66.9435,-003.4880,3162,4,3.49,34.942
74SC,5248,B,1999-12-18T09:26,66.9387,-003.4897,3326,4,3.51,34.944
74SC,5249,B,1999-12-18T09:28,66.9330,-003.4920,3356,4,3.54,34.946
74SC,5250,B,1999-12-18T09:30,66.9272,-003.4942,3406,4,3.56,34.947
74SC,5251,B,1999-12-18T09:32,66.9213,-003.4967,3461,4,3.57,34.948
74SC,5252,B,1999-12-18T09:34,66.9157,-003.4993,3522,4,3.58,34.949
74SC,5253,B,1999-12-18T09:36,66.9098,-003.5020,3591,4,3.58,34.949
74SC,5254,B,1999-12-18T09:38,66.9040,-003.5043,3650,4,3.57,34.948
74SC,5255,B,1999-12-18T09:40,66.8983,-003.5062,3699,4,3.56,34.948
74SC,5256,B,1999-12-18T09:42,66.8923,-003.5080,3750,4,3.54,34.947
74SC,5257,B,1999-12-18T09:44,66.8865,-003.5107,3761,4,3.51,34.946
74SC,5258,B,1999-12-18T09:46,66.8808,-003.5133,3790,4,3.51,34.947
74SC,5259,B,1999-12-18T09:48,66.8752,-003.5157,3748,4,3.49,34.947
74SC,5260,B,1999-12-18T09:50,66.8697,-003.5183,3687,4,3.49,34.948
74SC,5261,B,1999-12-18T09:52,66.8640,-003.5208,3660,4,3.46,34.949
74SC,5262,B,1999-12-18T09:54,66.8585,-003.5232,3674,4,3.44,34.949
74SC,5263,B,1999-12-18T09:56,66.8527,-003.5255,3656,4,3.42,34.949
74SC,5264,B,1999-12-18T09:58,66.8468,-003.5278,3536,4,3.40,34.948
74SC,5265,B,1999-12-18T10:00,66.8425,-003.5310,3538,4,3.39,34.947
74SC,5266,B,1999-12-18T10:02,66.8432,-003.5328,,4,3.37,34.945
74SC,5267,B,1999-12-18T10:04,66.8440,-003.5335,3495,4,3.37,34.945
74SC,5268,B,1999-12-18T10:06,66.8450,-003.5353,,4,3.38,34.945
74SC,5269,B,1999-12-18T10:08,66.8462,-003.5372,3638,4,3.36,34.945
74SC,5270,B,1999-12-18T10:10,66.8468,-003.5385,3579,4,3.36,34.944
74SC,5271,B,1999-12-18T10:12,66.8478,-003.5397,3580,4,3.37,34.946
74SC,5272,B,1999-12-18T10:14,66.8492,-003.5405,3639,4,3.37,34.944
74SC,5273,B,1999-12-18T10:16,66.8505,-003.5415,3648,4,3.37,34.946
74SC,5274,B,1999-12-18T10:18,66.8517,-003.5420,3697,4,3.37,34.946
74SC,5275,B,1999-12-18T10:20,66.8528,-003.5432,3715,4,3.38,34.946
74SC,5276,B,1999-12-18T10:22,66.8535,-003.5428,3644,4,3.38,34.947
74SC,5277,B,1999-12-18T10:24,66.8540,-003.5423,3721,4,3.38,34.947
74SC,5278,B,1999-12-18T10:26,66.8552,-003.5425,3778,4,3.38,34.947
74SC,5279,B,1999-12-18T10:28,66.8558,-003.5422,,4,3.38,34.953
74SC,5280,B,1999-12-18T10:30,66.8568,-003.5423,3776,4,3.38,34.946
74SC,5281,B,1999-12-18T10:32,66.8578,-003.5433,3779,4,3.38,34.948
74SC,5282,B,1999-12-18T10:34,66.8592,-003.5438,3781,4,3.37,34.947
74SC,5283,B,1999-12-18T10:36,66.8602,-003.5440,3787,4,3.38,34.947
74SC,5284,B,1999-12-18T10:38,66.8613,-003.5447,3788,4,3.37,34.947
74SC,5285,B,1999-12-18T10:40,66.8623,-003.5448,3788,4,3.38,34.949
74SC,5286,B,1999-12-18T10:42,66.8632,-003.5447,3791,4,3.38,34.949
74SC,5287,B,1999-12-18T10:44,66.8645,-003.5450,,4,3.38,34.951
74SC,5288,B,1999-12-18T10:46,66.8653,-003.5447,,4,3.38,34.945
74SC,5289,B,1999-12-18T10:48,66.8660,-003.5450,,4,3.38,34.945
74SC,5290,B,1999-12-18T10:50,66.8673,-003.5452,,4,3.39,34.944
74SC,5291,B,1999-12-18T10:52,66.8685,-003.5460,,4,3.39,34.947
74SC,5292,B,1999-12-18T10:54,66.8693,-003.5458,,4,3.39,34.949
74SC,5293,B,1999-12-18T10:56,66.8707,-003.5458,,4,3.40,34.947
74SC,5294,B,1999-12-18T10:58,66.8718,-003.5463,,4,3.41,34.949
74SC,5295,B,1999-12-18T11:00,66.8727,-003.5460,,4,3.41,34.947
74SC,5296,B,1999-12-18T11:02,66.8737,-003.5463,,4,3.42,34.948
74SC,5297,B,1999-12-18T11:04,66.8750,-003.5465,,4,3.42,34.948
74SC,5298,B,1999-12-18T11:06,66.8730,-003.5418,,4,3.42,34.949
74SC,5299,B,1999-12-18T11:08,66.8697,-003.5355,3783,4,3.42,34.949
74SC,5300,B,1999-12-18T11:10,66.8658,-003.5288,3706,4,3.43,34.949
74SC,5301,B,1999-12-18T11:12,66.8632,-003.5225,3658,4,3.42,34.949
74SC,5302,B,1999-12-18T11:14,66.8600,-003.5152,3603,4,3.42,34.951
74SC,5303,B,1999-12-18T11:16,66.8563,-003.5077,3544,4,3.41,34.949
74SC,5304,B,1999-12-18T11:18,66.8532,-003.5008,3492,4,3.40,34.949
74SC,5305,B,1999-12-18T11:20,66.8502,-003.4933,3455,4,3.38,34.947
74SC,5306,B,1999-12-18T11:22,66.8463,-003.4867,3446,4,3.36,34.944
74SC,5307,B,1999-12-18T11:24,66.8437,-003.4805,3468,4,3.35,34.941
74SC,5308,B,1999-12-18T11:26,66.8405,-003.4732,3497,4,3.31,34.937
74SC,5309,B,1999-12-18T11:28,66.8373,-003.4665,3508,4,3.28,34.934
74SC,5310,B,1999-12-18T11:30,66.8343,-003.4593,3489,4,3.27,34.932
74SC,5311,B,1999-12-18T11:32,66.8313,-003.4523,3489,4,3.26,34.930
74SC,5312,B,1999-12-18T11:34,66.8278,-003.4452,3486,4,3.25,34.928
74SC,5313,B,1999-12-18T11:36,66.8243,-003.4387,3488,4,3.25,34.928
74SC,5314,B,1999-12-18T11:38,66.8212,-003.4310,3483,4,3.25,34.928
74SC,5315,B,1999-12-18T11:40,66.8182,-003.4232,3457,4,3.25,34.928
74SC,5316,B,1999-12-18T11:42,66.8152,-003.4150,3429,4,3.26,34.929
74SC,5317,B,1999-12-18T11:44,66.8123,-003.4072,3407,4,3.26,34.929
74SC,5318,B,1999-12-18T11:46,66.8092,-003.3997,3198,4,3.29,34.931
