Cruise,Station,Type,yyyy-mm-ddThh:mm,Latitude [degrees_north],Longitude [degrees_east],Bot. Depth [m],PRES [db],TEMP [deg C],PSAL [psu]
46MJ,135,B,1951-07-30T00:00,66.37,-014.37,70,0,8.41,33.99
46MJ,135,B,1951-07-30T00:00,66.37,-014.37,70,10,8.37,33.98
46MJ,132,B,1951-07-30T00:00,66.37,-012.00,1145,0,8.31,34.71
46MJ,132,B,1951-07-30T00:00,66.37,-012.00,1145,10,7.34,34.72
46MJ,136,B,1951-07-30T00:00,66.37,-014.02,155,0,7.89,34.39
46MJ,136,B,1951-07-30T00:00,66.37,-014.02,155,10,7.79,34.41
58GS,295,B,1951-08-05T00:00,67.73,-010.55,1830,0,6.36,34.81
58GS,295,B,1951-08-05T00:00,67.73,-010.55,1830,10,6.32,34.78
58GS,296,B,1951-08-05T00:00,67.40,-011.55,1580,0,7.37,34.80
58GS,296,B,1951-08-05T00:00,67.40,-011.55,1580,10,7.32,34.77
58GS,297,B,1951-08-06T00:00,66.73,-013.63,200,0,8.03,34.67
58GS,297,B,1951-08-06T00:00,66.73,-013.63,200,10,7.99,34.69
58GS,298,B,1951-08-06T00:00,66.38,-014.42,36,0,6.65,34.58
58GS,298,B,1951-08-06T00:00,66.38,-014.42,36,10,6.49,34.59
58GS,299,B,1951-08-06T00:00,67.07,-012.63,1400,0,7.26,34.74
58GS,299,B,1951-08-06T00:00,67.07,-012.63,1400,10,7.23,34.71
58GS,302,B,1951-08-09T00:00,65.78,-011.55,258,0,7.45,34.66
58GS,302,B,1951-08-09T00:00,65.78,-011.55,258,10,7.29,34.66
58GS,301,B,1951-08-09T00:00,65.33,-010.53,635,0,9.20,35.08
58GS,301,B,1951-08-09T00:00,65.33,-010.53,635,10,9.07,35.06
58GS,300,B,1951-08-09T00:00,65.33,-010.98,720,0,7.79,34.72
58GS,300,B,1951-08-09T00:00,65.33,-010.98,720,10,7.70,34.73
58GS,303,B,1951-08-15T00:00,66.12,-010.42,,0,7.00,34.77
58GS,303,B,1951-08-15T00:00,66.12,-010.42,,10,7.93,34.77
58GS,306,B,1951-08-18T00:00,66.75,-010.00,,0,6.97,34.82
58GS,306,B,1951-08-18T00:00,66.75,-010.00,,10,6.70,34.82
46MJ,186,B,1951-08-20T00:00,69.20,-012.08,,0,4.95,34.77
46MJ,185,B,1951-08-20T00:00,69.80,-011.05,1400,0,5.20,34.87
46MJ,184,B,1951-08-20T00:00,68.60,-013.08,,0,5.50,34.76
46MJ,188,B,1951-08-21T00:00,66.37,-014.02,120,0,8.95,
46MJ,188,B,1951-08-21T00:00,66.37,-014.02,120,10,8.32,34.47
46MJ,187,B,1951-08-21T00:00,66.37,-013.58,280,0,8.60,
46MJ,187,B,1951-08-21T00:00,66.37,-013.58,280,10,8.38,34.64
46MJ,190,B,1951-08-21T00:00,67.97,-014.07,1260,0,5.90,34.56
46MJ,193,B,1951-08-22T00:00,66.37,-011.75,1170,0,7.80,34.62
46MJ,194,B,1951-08-22T00:00,66.37,-012.57,860,0,7.50,34.67
46MJ,194,B,1951-08-22T00:00,66.37,-012.57,860,10,7.18,
58GS,307,B,1951-08-27T00:00,66.63,-010.82,1470,0,7.12,34.81
58GS,307,B,1951-08-27T00:00,66.63,-010.82,1470,10,7.01,34.79
58GS,309,B,1951-08-27T00:00,66.43,-013.30,300,0,8.00,34.74
58GS,309,B,1951-08-27T00:00,66.43,-013.30,300,10,7.89,34.74
58GS,308,B,1951-08-27T00:00,66.53,-012.07,1300,0,7.59,34.71
58GS,308,B,1951-08-27T00:00,66.53,-012.07,1300,10,7.50,34.69
58GS,310,B,1951-08-27T00:00,66.40,-014.15,110,0,8.81,34.38
58GS,310,B,1951-08-27T00:00,66.40,-014.15,110,10,8.70,34.36
58GS,338,B,1951-11-28T22:00,66.58,-011.27,1550,0,2.94,34.856
58GS,338,B,1951-11-28T22:00,66.58,-011.27,1550,10,2.91,34.843
58GS,339,B,1951-11-29T01:00,66.50,-012.12,1500,0,3.18,34.881
58GS,339,B,1951-11-29T01:00,66.50,-012.12,1500,10,2.79,34.851
58GS,340,B,1951-11-29T04:00,66.47,-012.90,260,0,3.98,34.957
58GS,340,B,1951-11-29T04:00,66.47,-012.90,260,10,3.96,34.937
58GS,341,B,1951-11-29T06:00,66.43,-013.58,150,0,4.60,34.932
58GS,341,B,1951-11-29T06:00,66.43,-013.58,150,10,4.56,34.914
58GS,342,B,1951-11-29T12:00,66.38,-014.42,36,0,4.16,
58GS,343,B,1951-11-29T16:00,65.85,-013.82,228,0,4.35,34.919
58GS,343,B,1951-11-29T16:00,65.85,-013.82,228,10,4.15,34.913
58GS,344,B,1951-11-30T19:00,65.35,-013.25,180,0,4.22,34.800
58GS,344,B,1951-11-30T19:00,65.35,-013.25,180,10,4.27,34.798
58JH,56,B,1952-03-05T00:00,68.15,-014.55,170,0,2.30,32.99
58JH,56,B,1952-03-05T00:00,68.15,-014.55,170,10,2.52,33.01
46MJ,17,B,1952-05-20T00:00,66.37,-014.37,63,0,2.31,34.84
46MJ,17,B,1952-05-20T00:00,66.37,-014.37,63,10,2.05,34.84
46MJ,18,B,1952-05-20T00:00,66.37,-014.02,140,0,2.33,34.86
46MJ,18,B,1952-05-20T00:00,66.37,-014.02,140,10,2.36,34.87
46MJ,16,B,1952-05-20T00:00,66.37,-013.58,270,0,2.01,34.84
46MJ,44,B,1952-06-18T00:00,66.58,-014.25,165,0,2.6,34.76
46MJ,44,B,1952-06-18T00:00,66.58,-014.25,165,10,2.65,34.76
46MJ,45,B,1952-06-19T00:00,66.73,-014.15,210,0,2.5,34.80
46MJ,45,B,1952-06-19T00:00,66.73,-014.15,210,10,2.54,34.81
46MJ,46,B,1952-06-19T00:00,67.92,-012.75,1600,0,1.3,34.83
46MJ,46,B,1952-06-19T00:00,67.92,-012.75,1600,10,1.38,34.83
46MJ,47,B,1952-06-19T00:00,67.03,-013.80,786,0,1.3,34.84
46MJ,47,B,1952-06-19T00:00,67.03,-013.80,786,10,1.33,34.82
46MJ,49,B,1952-06-19T00:00,68.50,-012.00,,0,0.9,34.84
46MJ,49,B,1952-06-19T00:00,68.50,-012.00,,10,1.40,34.83
46MJ,48,B,1952-06-19T00:00,67.30,-013.48,1500,0,1.4,34.80
46MJ,48,B,1952-06-19T00:00,67.30,-013.48,1500,10,1.36,34.78
46MJ,50,B,1952-06-20T00:00,69.12,-011.22,,0,,34.83
58GS,249,B,1952-06-23T00:00,66.53,-010.20,1470,0,2.91,34.83
58GS,249,B,1952-06-23T00:00,66.53,-010.20,1470,10,2.48,34.83
46MJ,55,B,1952-06-23T00:00,66.37,-014.37,48,0,3.1,34.28
46MJ,55,B,1952-06-23T00:00,66.37,-014.37,48,10,3.04,34.34
46MJ,53,B,1952-06-23T00:00,66.37,-012.57,489,0,2.4,34.88
46MJ,53,B,1952-06-23T00:00,66.37,-012.57,489,10,2.35,34.86
46MJ,54,B,1952-06-23T00:00,66.37,-013.58,276,0,2.4,34.84
46MJ,54,B,1952-06-23T00:00,66.37,-013.58,276,10,2.44,34.79
26DA,183,B,1952-06-23T00:00,65.33,-010.00,830,0,3.29,34.88
26DA,183,B,1952-06-23T00:00,65.33,-010.00,830,10,3.23,34.88
46MJ,51,B,1952-06-23T00:00,66.37,-010.70,,0,3.6,34.88
46MJ,51,B,1952-06-23T00:00,66.37,-010.70,,10,2.84,34.86
46MJ,52,B,1952-06-23T00:00,66.37,-011.87,1008,0,2.6,34.88
46MJ,52,B,1952-06-23T00:00,66.37,-011.87,1008,10,2.26,34.86
58GS,251,B,1952-06-24T00:00,66.40,-013.58,250,0,2.91,34.84
58GS,251,B,1952-06-24T00:00,66.40,-013.58,250,10,2.39,34.83
58GS,252,B,1952-06-24T00:00,66.40,-014.43,60,0,3.04,34.51
58GS,252,B,1952-06-24T00:00,66.40,-014.43,60,10,2.98,34.51
26DA,185,B,1952-06-24T00:00,65.40,-012.10,205,0,2.04,34.83
58GS,250,B,1952-06-24T00:00,66.45,-011.92,1350,0,2.20,34.82
58GS,250,B,1952-06-24T00:00,66.45,-011.92,1350,10,2.22,34.82
26DA,114,B,1952-06-24T00:00,65.40,-011.37,800,0,4.33,34.99
26DA,114,B,1952-06-24T00:00,65.40,-011.37,800,10,4.18,
26DA,186,B,1952-06-25T00:00,65.40,-013.18,115,0,2.72,34.80
26DA,186,B,1952-06-25T00:00,65.40,-013.18,115,10,2.53,34.82
9099,260,B,1952-07-12T03:00,67.400,-010.332,,0.0,4.300,34.810
9099,260,B,1952-07-12T03:00,67.400,-010.332,,10.0,3.930,34.880
9099,261,B,1952-07-12T07:00,67.400,-011.200,,0.0,3.100,34.960
9099,261,B,1952-07-12T07:00,67.400,-011.200,,10.0,2.940,
9099,262,B,1952-07-12T11:00,67.400,-012.067,,0.0,4.500,34.960
9099,262,B,1952-07-12T11:00,67.400,-012.067,,10.0,4.430,35.010
9099,263,B,1952-07-12T14:00,67.400,-012.932,,0.0,4.500,34.980
9099,263,B,1952-07-12T14:00,67.400,-012.932,,10.0,4.500,35.010
9099,9338,B,1952-07-12T18:00,67.400,-013.100,230,0.0,4.800,35.100
9099,9338,B,1952-07-12T18:00,67.400,-013.100,230,10.0,4.760,
9059,1776,B,1952-07-14T23:00,69.332,-010.450,500,0.0,3.400,
9059,1776,B,1952-07-14T23:00,69.332,-010.450,500,10.0,3.210,34.830
58GS,262,B,1952-07-17T00:00,65.28,-011.07,744,0,5.30,35.02
58GS,262,B,1952-07-17T00:00,65.28,-011.07,744,10,5.22,34.99
58GS,263,B,1952-07-21T00:00,65.00,-010.33,450,0,7.80,35.14
58GS,263,B,1952-07-21T00:00,65.00,-010.33,450,10,7.60,35.09
58GS,265,B,1952-07-24T00:00,65.00,-010.53,542,0,7.40,35.06
58GS,265,B,1952-07-24T00:00,65.00,-010.53,542,10,7.23,35.05
9099,7061,B,1952-08-05T09:00,67.317,-013.732,1400,1.0,4.730,34.670
9099,7061,B,1952-08-05T09:00,67.317,-013.732,1400,10.0,4.690,34.700
9099,7062,B,1952-08-05T20:00,66.267,-010.500,1200,1.0,6.140,34.700
9099,7062,B,1952-08-05T20:00,66.267,-010.500,1200,10.0,5.910,34.720
58GS,305,B,1952-11-06T00:00,66.52,-012.67,850,0,5.16,34.62
58GS,305,B,1952-11-06T00:00,66.52,-012.67,850,10,4.94,34.61
58GS,306,B,1952-11-06T00:00,66.45,-013.47,240,0,5.22,34.57
58GS,306,B,1952-11-06T00:00,66.45,-013.47,240,10,5.26,34.58
58GS,304,B,1952-11-06T00:00,66.62,-010.95,1450,0,3.64,34.67
58GS,304,B,1952-11-06T00:00,66.62,-010.95,1450,10,3.64,34.67
58GS,310,B,1952-11-07T00:00,66.33,-014.22,100,0,5.26,34.48
58GS,310,B,1952-11-07T00:00,66.33,-014.22,100,10,5.31,34.48
46MJ,14,B,1953-05-13T00:00,66.37,-014.37,70,0,2.50,34.78
46MJ,14,B,1953-05-13T00:00,66.37,-014.37,70,10,2.40,34.80
46MJ,15,B,1953-05-14T00:00,66.37,-013.92,310,0,2.68,34.87
46MJ,15,B,1953-05-14T00:00,66.37,-013.92,310,10,2.66,
46MJ,16,B,1953-05-14T00:00,66.37,-014.02,135,0,2.81,34.85
46MJ,16,B,1953-05-14T00:00,66.37,-014.02,135,10,2.73,34.84
46MJ,65,B,1953-06-13T00:00,66.42,-014.48,58,0,5.48,34.15
46MJ,65,B,1953-06-13T00:00,66.42,-014.48,58,10,5.05,34.19
46MJ,67,B,1953-06-13T00:00,66.73,-014.10,225,0,6.59,34.72
46MJ,67,B,1953-06-13T00:00,66.73,-014.10,225,10,6.33,34.68
46MJ,66,B,1953-06-13T00:00,66.58,-014.32,174,0,7.91,34.33
46MJ,66,B,1953-06-13T00:00,66.58,-014.32,174,10,7.38,34.29
46MJ,72,B,1953-06-14T00:00,67.00,-013.77,768,0,6.35,34.54
46MJ,72,B,1953-06-14T00:00,67.00,-013.77,768,10,6.22,34.56
46MJ,75,B,1953-06-14T00:00,69.08,-011.13,1750,0,2.26,34.84
46MJ,75,B,1953-06-14T00:00,69.08,-011.13,1750,10,2.20,34.79
46MJ,74,B,1953-06-14T00:00,68.45,-011.93,1875,0,2.48,34.82
46MJ,74,B,1953-06-14T00:00,68.45,-011.93,1875,10,2.42,34.81
46MJ,73,B,1953-06-14T00:00,67.27,-013.45,1710,0,5.17,34.68
46MJ,73,B,1953-06-14T00:00,67.27,-013.45,1710,10,5.34,34.70
46MJ,71,B,1953-06-14T00:00,67.87,-012.70,,0,3.00,34.77
46MJ,71,B,1953-06-14T00:00,67.87,-012.70,,10,3.01,34.76
46MJ,76,B,1953-06-15T00:00,69.70,-010.33,2150,0,2.38,34.88
46MJ,76,B,1953-06-15T00:00,69.70,-010.33,2150,10,2.40,34.93
46MJ,89,B,1953-06-18T00:00,66.35,-013.43,246,0,6.37,
46MJ,89,B,1953-06-18T00:00,66.35,-013.43,246,10,6.43,34.71
46MJ,90,B,1953-06-18T00:00,66.32,-014.13,130,0,6.52,
46MJ,90,B,1953-06-18T00:00,66.32,-014.13,130,10,6.66,34.40
46MJ,87,B,1953-06-18T00:00,66.40,-012.02,1050,0,6.35,34.67
46MJ,87,B,1953-06-18T00:00,66.40,-012.02,1050,10,6.22,34.69
46MJ,88,B,1953-06-18T00:00,66.38,-012.70,150,0,6.17,34.79
46MJ,88,B,1953-06-18T00:00,66.38,-012.70,150,10,5.99,34.81
26DA,163,B,1953-06-21T00:00,65.17,-010.00,720,0,7.02,34.97
26DA,163,B,1953-06-21T00:00,65.17,-010.00,720,10,7.01,34.96
46MJ,108,B,1953-06-22T00:00,65.42,-010.00,858,0,7.07,34.92
46MJ,108,B,1953-06-22T00:00,65.42,-010.00,858,10,7.06,34.91
46MJ,110,B,1953-06-22T00:00,65.08,-012.98,150,0,4.24,34.55
46MJ,110,B,1953-06-22T00:00,65.08,-012.98,150,10,4.16,34.64
46MJ,111,B,1953-06-22T00:00,65.08,-012.25,230,0,5.83,34.64
46MJ,111,B,1953-06-22T00:00,65.08,-012.25,230,10,5.74,34.60
46MJ,109,B,1953-06-22T00:00,65.08,-011.43,310,0,,34.71
46MJ,109,B,1953-06-22T00:00,65.08,-011.43,310,10,6.26,34.71
26DA,168,B,1953-06-22T00:00,65.33,-010.00,850,0,6.94,34.95
26DA,168,B,1953-06-22T00:00,65.33,-010.00,850,10,6.92,34.94
26DA,169,B,1953-06-22T00:00,65.53,-010.00,830,0,6.22,34.81
26DA,169,B,1953-06-22T00:00,65.53,-010.00,830,10,6.10,34.79
46MJ,107,B,1953-06-22T00:00,65.08,-010.00,643,0,7.02,34.99
46MJ,107,B,1953-06-22T00:00,65.08,-010.00,643,10,7.14,34.98
46MJ,106,B,1953-06-22T00:00,65.08,-010.65,550,0,7.52,35.00
46MJ,106,B,1953-06-22T00:00,65.08,-010.65,550,10,7.50,35.00
26DA,173,B,1953-06-23T00:00,65.33,-013.00,200,0,4.74,34.64
26DA,172,B,1953-06-23T00:00,65.33,-012.50,250,0,4.78,34.65
26DA,171,B,1953-06-23T00:00,65.33,-012.00,300,0,6.07,34.67
58GS,162,B,1953-06-23T00:00,66.93,-010.88,1560,0,6.09,34.73
58GS,162,B,1953-06-23T00:00,66.93,-010.88,1560,10,5.93,34.72
26DA,170,B,1953-06-23T00:00,65.33,-011.50,355,0,5.90,34.74
58GS,165,B,1953-06-24T00:00,66.47,-014.00,100,0,5.35,34.56
58GS,165,B,1953-06-24T00:00,66.47,-014.00,100,10,5.25,34.56
58GS,163,B,1953-06-24T00:00,66.75,-012.53,1240,0,6.78,34.68
58GS,163,B,1953-06-24T00:00,66.75,-012.53,1240,10,6.86,34.66
58GS,164,B,1953-06-24T00:00,66.62,-013.30,270,0,7.53,34.61
58GS,164,B,1953-06-24T00:00,66.62,-013.30,270,10,7.47,34.61
9099,282,B,1953-08-17T21:00,68.982,-010.967,,0.0,8.500,
9099,282,B,1953-08-17T21:00,68.982,-010.967,,10.0,8.700,
9099,281,B,1953-08-18T04:00,68.382,-010.967,,0.0,9.000,
9099,281,B,1953-08-18T04:00,68.382,-010.967,,10.0,9.050,
9099,278,B,1953-08-18T09:00,67.932,-010.967,,0.0,9.600,
9099,278,B,1953-08-18T09:00,67.932,-010.967,,10.0,9.600,
9099,280,B,1953-08-20T17:00,68.367,-010.782,,0.0,9.200,
9099,280,B,1953-08-20T17:00,68.367,-010.782,,10.0,9.170,
46MJ,133,B,1953-09-14T00:00,66.35,-013.60,288,0,8.70,34.34
46MJ,133,B,1953-09-14T00:00,66.35,-013.60,288,10,8.68,34.32
46MJ,132,B,1953-09-14T00:00,65.97,-013.07,306,0,8.23,34.56
46MJ,132,B,1953-09-14T00:00,65.97,-013.07,306,10,8.18,34.55
46MJ,135,B,1953-09-14T00:00,66.35,-014.02,174,0,8.00,34.37
46MJ,135,B,1953-09-14T00:00,66.35,-014.02,174,10,7.88,34.38
46MJ,134,B,1953-09-14T00:00,66.37,-014.45,66,0,8.44,34.03
46MJ,134,B,1953-09-14T00:00,66.37,-014.45,66,10,8.26,34.03
58GS,407,B,1953-11-26T00:00,65.02,-010.43,460,0,5.10,34.72
58GS,407,B,1953-11-26T00:00,65.02,-010.43,460,10,5.02,34.70
9099,7094,B,1954-02-19T14:00,69.750,-011.600,971,0.0,0.300,34.810
9099,284,B,1954-04-19T14:00,65.450,-010.450,760,0.0,7.580,34.760
9099,289,B,1954-06-04T05:00,65.817,-011.267,320,0.0,4.600,34.860
9099,289,B,1954-06-04T05:00,65.817,-011.267,320,10.0,4.680,34.870
9099,285,B,1954-06-04T10:00,65.817,-010.267,,0.0,4.600,34.790
9099,285,B,1954-06-04T10:00,65.817,-010.267,,10.0,4.500,34.810
26DA,121,B,1954-06-07T00:00,65.15,-012.37,220,0,4.73,34.67
26DA,121,B,1954-06-07T00:00,65.15,-012.37,220,10,3.93,34.72
26DA,125,B,1954-06-08T00:00,65.33,-010.00,720,0,5.15,34.70
26DA,125,B,1954-06-08T00:00,65.33,-010.00,720,10,5.09,34.66
26DA,127,B,1954-06-08T00:00,65.33,-012.00,305,0,5.20,34.48
26DA,127,B,1954-06-08T00:00,65.33,-012.00,305,10,5.13,34.48
26DA,126,B,1954-06-08T00:00,65.33,-011.00,700,0,5.23,34.76
26DA,126,B,1954-06-08T00:00,65.33,-011.00,700,10,5.20,34.74
46AE,62,B,1954-06-14T00:00,66.87,-014.13,280,0,6.3,34.93
46AE,62,B,1954-06-14T00:00,66.87,-014.13,280,10,6.14,34.95
46AE,61,B,1954-06-14T00:00,66.62,-014.17,200,0,6.0,34.61
46AE,61,B,1954-06-14T00:00,66.62,-014.17,200,10,5.80,34.60
46AE,60,B,1954-06-14T00:00,66.47,-014.43,75,0,5.9,
46AE,60,B,1954-06-14T00:00,66.47,-014.43,75,10,5.74,
46AE,63,B,1954-06-14T00:00,67.28,-013.70,1700,0,3.7,34.77
46AE,63,B,1954-06-14T00:00,67.28,-013.70,1700,10,3.52,34.76
46AE,65,B,1954-06-14T00:00,67.03,-014.00,520,0,6.1,35.00
46AE,65,B,1954-06-14T00:00,67.03,-014.00,520,10,5.95,34.96
46AE,64,B,1954-06-14T00:00,67.77,-013.03,1870,0,3.6,34.77
46AE,64,B,1954-06-14T00:00,67.77,-013.03,1870,10,3.29,34.77
46AE,66,B,1954-06-15T00:00,68.50,-012.50,1890,0,2.7,34.77
46AE,66,B,1954-06-15T00:00,68.50,-012.50,1890,10,2.51,34.74
46AE,67,B,1954-06-15T00:00,69.20,-011.67,1830,0,2.6,34.76
46AE,67,B,1954-06-15T00:00,69.20,-011.67,1830,10,2.43,34.76
46AE,68,B,1954-06-15T00:00,69.75,-011.12,1820,0,3.3,34.82
46AE,68,B,1954-06-15T00:00,69.75,-011.12,1820,10,2.64,34.80
9099,299,B,1954-06-15T07:00,67.500,-010.982,,0.0,4.400,34.780
9099,299,B,1954-06-15T07:00,67.500,-010.982,,10.0,4.480,34.780
9099,300,B,1954-06-15T11:00,67.400,-011.800,,0.0,4.100,34.740
9099,300,B,1954-06-15T11:00,67.400,-011.800,,10.0,3.640,34.740
9099,3119,B,1954-06-15T13:00,65.217,-010.000,600,0.0,5.200,34.700
9099,3119,B,1954-06-15T13:00,65.217,-010.000,600,10.0,4.830,34.650
9099,301,B,1954-06-15T16:00,67.067,-012.317,,0.0,5.200,34.740
9099,301,B,1954-06-15T16:00,67.067,-012.317,,10.0,3.900,34.740
9099,283,B,1954-06-15T17:00,65.417,-010.617,600,0.0,4.700,34.740
9099,283,B,1954-06-15T17:00,65.417,-010.617,600,10.0,4.860,34.700
9099,296,B,1954-06-15T21:00,66.500,-011.867,,0.0,5.800,34.960
9099,296,B,1954-06-15T21:00,66.500,-011.867,,10.0,5.780,34.960
9099,287,B,1954-06-15T21:00,65.600,-011.250,,0.0,5.600,34.870
9099,287,B,1954-06-15T21:00,65.600,-011.250,,10.0,5.780,34.810
9099,288,B,1954-06-16T02:00,65.782,-011.832,190,0.0,5.700,
9099,288,B,1954-06-16T02:00,65.782,-011.832,190,10.0,5.640,34.920
9099,295,B,1954-06-16T03:00,66.200,-011.450,,0.0,5.400,34.810
9099,295,B,1954-06-16T03:00,66.200,-011.450,,10.0,5.720,34.830
9099,292,B,1954-06-16T08:00,65.750,-012.000,220,0.0,5.800,34.560
9099,292,B,1954-06-16T08:00,65.750,-012.000,220,10.0,5.800,34.560
9099,9348,B,1954-06-16T11:00,66.200,-013.132,130,0.0,5.700,34.690
9099,9348,B,1954-06-16T11:00,66.200,-013.132,130,10.0,5.520,34.670
9099,293,B,1954-06-16T12:00,65.750,-013.000,240,0.0,5.900,34.520
9099,293,B,1954-06-16T12:00,65.750,-013.000,240,10.0,5.150,34.650
9099,9353,B,1954-06-16T14:00,66.400,-013.817,170,0.0,6.000,34.740
9099,9353,B,1954-06-16T14:00,66.400,-013.817,170,10.0,5.860,34.760
9099,9349,B,1954-06-16T17:00,66.232,-013.500,140,0.0,5.600,34.740
9099,9349,B,1954-06-16T17:00,66.232,-013.500,140,10.0,5.720,34.740
9099,9357,B,1954-06-16T18:00,66.600,-014.450,180,0.0,6.300,34.810
9099,9357,B,1954-06-16T18:00,66.600,-014.450,180,10.0,5.730,34.630
9099,9354,B,1954-06-17T03:00,66.932,-013.432,400,0.0,5.000,34.690
9099,9354,B,1954-06-17T03:00,66.932,-013.432,400,10.0,5.070,34.690
9099,302,B,1954-06-17T09:00,67.500,-012.750,,0.0,3.800,34.700
9099,302,B,1954-06-17T09:00,67.500,-012.750,,10.0,4.160,34.700
9099,303,B,1954-06-17T13:00,67.967,-012.250,1000,0.0,2.800,34.740
9099,303,B,1954-06-17T13:00,67.967,-012.250,1000,10.0,3.220,34.740
9099,304,B,1954-06-17T19:00,68.500,-011.667,,0.0,2.900,34.720
9099,304,B,1954-06-17T19:00,68.500,-011.667,,10.0,2.960,34.720
9099,305,B,1954-06-17T23:00,68.917,-011.450,,0.0,2.800,34.690
9099,305,B,1954-06-17T23:00,68.917,-011.450,,10.0,2.860,34.690
9099,9363,B,1954-06-18T04:00,69.132,-011.032,,0.0,2.800,34.690
9099,9363,B,1954-06-18T04:00,69.132,-011.032,,10.0,2.810,34.690
9099,306,B,1954-06-18T09:00,69.632,-010.500,,0.0,2.800,34.810
9099,306,B,1954-06-18T09:00,69.632,-010.500,,10.0,2.760,34.810
46AE,82,B,1954-06-21T00:00,66.37,-011.42,1230,0,7.0,34.88
46AE,82,B,1954-06-21T00:00,66.37,-011.42,1230,10,6.84,34.90
46AE,81,B,1954-06-21T00:00,66.30,-010.03,1370,0,6.5,34.81
46AE,81,B,1954-06-21T00:00,66.30,-010.03,1370,10,5.89,
46AE,83,B,1954-06-21T00:00,66.38,-012.53,305,0,6.9,34.80
46AE,83,B,1954-06-21T00:00,66.38,-012.53,305,10,6.78,34.84
46AE,86,B,1954-06-22T00:00,66.38,-014.20,60,0,6.4,34.49
46AE,86,B,1954-06-22T00:00,66.38,-014.20,60,10,6.28,34.48
46AE,85,B,1954-06-22T00:00,66.33,-013.93,210,0,6.6,34.54
46AE,85,B,1954-06-22T00:00,66.33,-013.93,210,10,6.54,34.54
46AE,84,B,1954-06-22T00:00,66.38,-013.20,202,0,6.8,34.64
46AE,84,B,1954-06-22T00:00,66.38,-013.20,202,10,6.82,34.64
46AE,90,B,1954-06-24T00:00,65.15,-013.13,135,0,5.0,34.24
46AE,90,B,1954-06-24T00:00,65.15,-013.13,135,10,4.88,34.23
46AE,93,B,1954-06-30T00:00,66.45,-012.72,145,0,5.9,34.62
46AE,93,B,1954-06-30T00:00,66.45,-012.72,145,10,6.48,34.63
46AE,95,B,1954-07-01T00:00,66.33,-014.27,111,0,5.8,34.42
46AE,95,B,1954-07-01T00:00,66.33,-014.27,111,10,5.90,34.42
46AE,94,B,1954-07-01T00:00,66.45,-013.37,280,0,6.2,34.71
46AE,94,B,1954-07-01T00:00,66.45,-013.37,280,10,6.46,34.70
26TE,45,B,1954-07-19T00:00,65.18,-011.17,590,0,7.50,34.80
58GS,354,B,1954-08-01T00:00,68.75,-014.78,1580,0,4.13,34.71
58GS,354,B,1954-08-01T00:00,68.75,-014.78,1580,10,3.89,34.71
58GS,358,B,1954-08-02T00:00,69.67,-012.38,1800,0,4.45,34.67
58GS,358,B,1954-08-02T00:00,69.67,-012.38,1800,10,4.32,34.66
58GS,359,B,1954-08-02T00:00,69.35,-013.18,,0,4.41,34.65
58GS,359,B,1954-08-02T00:00,69.35,-013.18,,10,4.27,34.68
58GS,357,B,1954-08-02T00:00,69.97,-011.53,1900,0,4.82,34.71
58GS,357,B,1954-08-02T00:00,69.97,-011.53,1900,10,4.68,34.71
58GS,360,B,1954-08-02T00:00,69.05,-014.00,1440,0,4.42,34.68
58GS,360,B,1954-08-02T00:00,69.05,-014.00,1440,10,4.31,34.66
46AE,129,B,1954-08-22T00:00,66.37,-014.33,67,0,8.89,34.35
46AE,129,B,1954-08-22T00:00,66.37,-014.33,67,10,8.77,34.40
46AE,136,B,1954-08-23T00:00,66.28,-012.05,1010,0,8.65,34.79
46AE,136,B,1954-08-23T00:00,66.28,-012.05,1010,10,8.55,34.79
46AE,138,B,1954-08-23T00:00,66.33,-013.52,290,0,9.20,34.61
46AE,138,B,1954-08-23T00:00,66.33,-013.52,290,10,9.18,34.61
46AE,137,B,1954-08-23T00:00,66.35,-013.92,175,0,9.30,34.66
46AE,137,B,1954-08-23T00:00,66.35,-013.92,175,7,9.18,34.73
31MT,9005,B,1955-03-05T00:00,69.250,-013.000,2926,1,5.95,35.030
9099,8580,B,1955-05-31T03:00,65.000,-012.032,,0.0,3.200,34.740
9099,8580,B,1955-05-31T03:00,65.000,-012.032,,10.0,3.100,34.760
9099,8579,B,1955-05-31T10:00,65.000,-010.950,550,0.0,3.300,34.780
9099,8579,B,1955-05-31T10:00,65.000,-010.950,550,10.0,1.730,34.830
9099,8578,B,1955-05-31T14:00,65.000,-010.500,580,0.0,4.900,
9099,8578,B,1955-05-31T14:00,65.000,-010.500,580,10.0,4.800,34.960
46AE,26,B,1955-06-05T00:00,67.08,-013.77,350,0,5.63,34.80
46AE,26,B,1955-06-05T00:00,67.08,-013.77,350,10,5.63,34.78
9099,311,B,1955-06-06T23:00,65.750,-013.000,250,10.0,3.960,34.310
9099,309,B,1955-06-07T03:00,65.750,-012.000,210,0.0,4.200,34.630
9099,309,B,1955-06-07T03:00,65.750,-012.000,210,10.0,4.210,34.600
9099,308,B,1955-06-07T08:00,65.782,-011.000,990,0.0,4.200,34.810
9099,308,B,1955-06-07T08:00,65.782,-011.000,990,10.0,4.180,34.850
9099,3181,B,1955-06-07T13:00,65.717,-010.000,850,10.0,3.890,34.810
90MY,9391,B,1955-06-12T04:00,69.332,-013.000,,0.0,2.700,34.920
