Cruise,Station,Type,yyyy-mm-ddThh:mm,Latitude [degrees_north],Longitude [degrees_east],Bot. Depth [m],PRES [db],TEMP [deg C],PSAL [psu]
90AH,87,B,1978-06-23T13:00,65.75,5.00,930,10,8.18,34.65
90ZB,2915,B,1978-07-25T10:10,67.2500,5.0333,1400,0,10.38,34.90
90ZB,2916,B,1978-07-25T13:26,66.7500,5.0000,1180,0,10.67,34.81
90ZB,2917,B,1978-07-25T17:32,66.2667,5.0000,1000,0,11.7,34.18
90ZB,2917,B,1978-07-25T17:32,66.2667,5.0000,1000,6,11.77,34.18
90ZB,2918,B,1978-07-25T20:55,65.7333,5.0000,850,0,12.,33.82
90ZB,2919,B,1978-07-26T00:32,65.2333,5.0000,780,0,11.9,34.20
90ZB,2919,B,1978-07-26T00:32,65.2333,5.0000,780,8,11.98,34.20
90ZB,2951,B,1978-08-07T08:23,67.2500,5.0667,1350,0,11.18,34.85
90ZB,2951,B,1978-08-07T08:23,67.2500,5.0667,1350,10,11.2,34.85
90ZB,2952,B,1978-08-07T11:43,66.7500,5.0167,1170,0,11.37,34.85
90ZB,2952,B,1978-08-07T11:43,66.7500,5.0167,1170,8,11.39,34.85
90ZB,2953,B,1978-08-07T14:55,66.2500,5.0167,1015,0,11.76,34.57
90ZB,2953,B,1978-08-07T14:55,66.2500,5.0167,1015,9,11.72,34.61
90ZB,2954,B,1978-08-07T19:00,65.7667,5.0333,900,0,12.48,34.04
90ZB,2954,B,1978-08-07T19:00,65.7667,5.0333,900,10,12.31,34.15
58JH,1027,B,1978-08-11T17:16,69.033,6.083,,0,8.05,34.971
58JH,1027,B,1978-08-11T17:16,69.033,6.083,,5,8.05,34.967
58JH,1027,B,1978-08-11T17:16,69.033,6.083,,10,8.00,34.984
58JH,1028,B,1978-08-11T21:59,69.467,6.767,,0,6.80,34.794
58JH,1028,B,1978-08-11T21:59,69.467,6.767,,5,6.75,34.750
58JH,1028,B,1978-08-11T21:59,69.467,6.767,,10,6.76,34.751
58JH,1029,B,1978-08-12T01:27,69.883,7.617,,0,6.63,34.751
58JH,1029,B,1978-08-12T01:27,69.883,7.617,,5,6.63,34.750
58JH,1029,B,1978-08-12T01:27,69.883,7.617,,10,6.63,34.751
90VZ,3611,B,1978-08-15T02:40,67.2500,5.0167,1400,0,11.12,34.72
90VZ,3611,B,1978-08-15T02:40,67.2500,5.0167,1400,10,11.11,34.74
90VZ,3612,B,1978-08-15T06:15,66.7500,5.0000,1160,0,11.1,34.86
90VZ,3613,B,1978-08-15T09:52,66.2333,5.1000,1017,0,11.67,34.41
90VZ,3614,B,1978-08-15T13:18,65.7333,5.0000,884,0,12.01,33.49
90VZ,3615,B,1978-08-15T16:35,65.2500,5.0333,700,0,12.67,33.35
90VZ,3619,B,1978-08-17T01:40,66.9833,5.1500,1300,0,10.9,34.80
90VZ,3620,B,1978-08-17T07:35,66.8500,7.8167,1020,0,12.23,34.00
90VZ,3624,B,1978-08-18T00:13,67.0000,7.7333,1050,0,12.,34.13
90VZ,3625,B,1978-08-18T05:52,67.0000,5.1500,1362,0,11.27,34.79
58GS,753,B,1978-08-20T14:31,69.950,9.583,,0,9.92,34.687
58GS,753,B,1978-08-20T14:31,69.950,9.583,,5,9.69,35.082
58GS,753,B,1978-08-20T14:31,69.950,9.583,,10,9.70,35.080
90VZ,3658,B,1978-08-24T03:05,67.2500,5.0000,1370,0,11.45,34.67
90VZ,3659,B,1978-08-24T06:45,66.7500,5.0000,1155,0,11.69,34.46
90VZ,3660,B,1978-08-24T10:11,66.2667,5.1000,953,0,11.88,34.34
90VZ,3661,B,1978-08-24T13:56,65.7500,5.0000,930,0,12.4,33.69
90VZ,3662,B,1978-08-24T17:15,65.2500,5.0000,700,0,12.32,34.24
90VZ,3682,B,1978-09-06T22:00,67.2333,5.0000,1464,0,10.7,34.63
90VZ,3683,B,1978-09-07T01:16,66.7667,5.0167,1150,0,11.13,34.28
90VZ,3686,B,1978-09-07T10:36,65.2333,5.0000,730,0,11.69,33.69
90VZ,3714,B,1978-09-12T06:25,66.7333,5.0167,1170,0,10.75,34.32
90VZ,3714,B,1978-09-12T06:25,66.7333,5.0167,1170,7,10.8,34.32
90VZ,3715,B,1978-09-12T09:42,66.3167,5.0167,1048,0,11.25,34.06
90VZ,3716,B,1978-09-12T13:50,65.7500,5.0000,985,0,11.43,33.97
90VZ,3717,B,1978-09-12T17:30,65.2500,5.0000,675,0,11.09,34.35
58GS,14,B,1979-01-08T07:00,69.950,9.583,1505,0,4.17,34.860
58GS,14,B,1979-01-08T07:00,69.950,9.583,1505,5,4.17,34.856
58GS,14,B,1979-01-08T07:00,69.950,9.583,1505,10,4.17,34.837
9099,3119,B,1979-02-12T21:00,67.500,9.500,2500,0.0,4.690,34.483
9099,3119,B,1979-02-12T21:00,67.500,9.500,2500,10.0,4.760,34.490
9099,3120,B,1979-02-13T00:00,67.500,9.500,2500,0.0,4.180,34.324
9099,3121,B,1979-02-13T03:00,67.500,9.500,2500,0.0,4.200,34.248
9099,3122,B,1979-02-13T06:00,67.500,9.500,2500,0.0,4.330,34.277
9099,3123,B,1979-02-13T09:00,67.500,9.500,2500,0.0,4.210,34.268
9099,3124,B,1979-02-13T12:00,67.500,9.500,2500,0.0,4.200,34.248
9099,3125,B,1979-02-13T15:00,67.500,9.500,2500,0.0,4.290,34.241
9099,3125,B,1979-02-13T15:00,67.500,9.500,2500,10.0,4.300,34.250
9099,3126,B,1979-02-13T18:00,67.500,9.500,2500,0.0,4.560,34.246
9099,3126,B,1979-02-13T18:00,67.500,9.500,2500,10.0,4.480,34.246
9099,3115,B,1979-02-14T01:00,67.500,8.500,,0.0,5.590,34.995
9099,3109,B,1979-02-14T04:00,67.500,7.500,,0.0,5.640,35.052
9099,3109,B,1979-02-14T04:00,67.500,7.500,,10.0,5.650,35.053
9099,3089,B,1979-02-14T14:00,67.500,6.750,,0.0,5.850,35.062
9099,3090,B,1979-02-14T17:00,67.500,6.750,,0.0,5.690,35.039
9099,3090,B,1979-02-14T17:00,67.500,6.750,,10.0,5.770,35.039
9099,3091,B,1979-02-14T20:00,67.500,6.750,,0.0,5.480,35.022
9099,3091,B,1979-02-14T20:00,67.500,6.750,,10.0,5.480,35.022
9099,3092,B,1979-02-14T23:00,67.500,6.750,,0.0,5.730,35.070
9099,3093,B,1979-02-15T02:00,67.500,6.750,,0.0,5.460,35.062
9099,3094,B,1979-02-15T05:00,67.500,6.750,,0.0,5.550,35.048
9099,3095,B,1979-02-15T08:00,67.500,6.750,,0.0,5.430,35.044
9099,3096,B,1979-02-15T11:00,67.500,6.750,,0.0,5.440,35.066
9099,3085,B,1979-02-15T20:00,67.500,6.000,,0.0,5.510,35.061
9099,3085,B,1979-02-15T20:00,67.500,6.000,,10.0,5.520,35.060
9099,3080,B,1979-02-16T01:00,67.500,5.000,,0.0,5.550,35.035
58GS,267,B,1979-03-30T12:36,66.450,9.583,266,0,5.79,34.940
58GS,267,B,1979-03-30T12:36,66.450,9.583,266,5,5.82,34.963
58GS,267,B,1979-03-30T12:36,66.450,9.583,266,10,5.76,34.937
58GS,268,B,1979-03-30T15:43,66.583,9.000,313,0,5.97,34.994
58GS,268,B,1979-03-30T15:43,66.583,9.000,313,5,5.92,34.987
58GS,268,B,1979-03-30T15:43,66.583,9.000,313,10,5.92,34.989
90VD,3081,B,1979-05-07T17:00,67.500,5.000,,0.0,6.080,35.075
90VD,3081,B,1979-05-07T17:00,67.500,5.000,,10.0,6.050,35.074
90VD,3086,B,1979-05-07T21:00,67.500,6.000,,0.0,5.910,35.061
90VD,3097,B,1979-05-08T08:00,67.500,6.750,,0.0,6.700,35.004
90VD,3098,B,1979-05-08T11:00,67.500,6.750,,0.0,6.750,34.988
90VD,3099,B,1979-05-08T14:00,67.500,6.750,,0.0,6.800,34.992
90VD,3099,B,1979-05-08T14:00,67.500,6.750,,10.0,6.710,34.992
90VD,3100,B,1979-05-08T17:00,67.500,6.750,,0.0,6.680,35.020
90VD,3101,B,1979-05-08T20:00,67.500,6.750,,0.0,6.670,34.990
90VD,3102,B,1979-05-08T23:00,67.500,6.750,,0.0,6.630,34.996
90VD,3103,B,1979-05-09T02:00,67.500,6.750,,0.0,6.540,34.999
90VD,3104,B,1979-05-09T05:00,67.500,6.750,,0.0,6.460,34.996
90VD,3110,B,1979-05-09T12:00,67.500,7.500,,0.0,6.630,35.000
90VD,3116,B,1979-05-09T15:00,67.500,8.500,,0.0,6.740,35.000
90VD,3116,B,1979-05-09T15:00,67.500,8.500,,10.0,6.720,35.000
90VD,3127,B,1979-05-09T21:00,67.500,9.500,250,0.0,5.800,34.542
90VD,3128,B,1979-05-10T00:00,67.500,9.500,250,0.0,5.820,34.564
90VD,3129,B,1979-05-10T03:00,67.500,9.500,260,0.0,5.830,34.591
90VD,3130,B,1979-05-10T06:00,67.500,9.500,250,0.0,5.820,34.708
90VD,3131,B,1979-05-10T09:00,67.500,9.500,260,0.0,6.030,34.821
90VD,3132,B,1979-05-10T12:00,67.500,9.500,250,0.0,5.970,34.703
90VD,3133,B,1979-05-10T15:00,67.500,9.500,250,0.0,6.010,34.607
90VD,3134,B,1979-05-10T18:00,67.500,9.500,260,0.0,6.010,34.595
90VD,3134,B,1979-05-10T18:00,67.500,9.500,260,10.0,6.180,34.783
90VD,3076,B,1979-05-11T11:00,66.082,9.300,240,0.0,6.100,
90VD,3076,B,1979-05-11T11:00,66.082,9.300,240,10.0,6.100,
90VD,3064,B,1979-05-11T18:00,65.367,8.232,360,0.0,6.600,
90VD,3064,B,1979-05-11T18:00,65.367,8.232,360,10.0,6.600,
3599,880,B,1979-05-19T06:00,65.75,9.83,,0,7.00,34.725
90VZ,3927,B,1979-05-19T17:07,68.0167,5.0000,1315,0,5.86,35.05
90VZ,3927,B,1979-05-19T17:07,68.0167,5.0000,1315,10,5.83,35.09
90VZ,3928,B,1979-05-20T00:37,68.0000,7.5000,1750,0,5.72,35.05
90VZ,3933,B,1979-05-21T02:10,69.0000,9.9833,3020,0,6.22,35.08
90VZ,3934,B,1979-05-21T08:33,68.9833,7.5000,3100,0,5.22,35.06
90VZ,3934,B,1979-05-21T08:33,68.9833,7.5000,3100,10,5.22,35.06
90VZ,3935,B,1979-05-21T16:21,69.0000,5.0000,3320,0,5.32,35.06
90VZ,3935,B,1979-05-21T16:21,69.0000,5.0000,3320,9,5.31,35.06
90ZB,3249,B,1979-05-24T21:29,65.0167,5.1333,700,0,7.73,35.08
90ZB,3253,B,1979-05-25T16:10,66.0000,7.5000,430,0,7.29,35.01
90ZB,3253,B,1979-05-25T16:10,66.0000,7.5000,430,9,7.23,35.01
